words,oxford_category,char_length,rare,gibberish,spec_char,number,sentence,word_length,LAION_freq,CoCo_freq,source
The Law Firm Built for Business - Morse Barnes-Brown Pendleton,none,53,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
"The light in winter is most varied; there are days when it is simple, clear, or new like a freshly painted wall; days when it is dim, troubled by mist or rain. - Andre Gide",none,138,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/inspiring-november-quotes-to-embrace-fall-gratitude/
"The longer I live, the more I realize the impact of attitude on life. - Charles R. Swindoll",none,74,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
The love between both of us makes life a celebration everyday. But today is extra special because it's your birthday. Happy Birthday Darling. I hope that the year ahead turns out to be the best one of your life.,none,173,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/inspirational-quotes-about-life/
The magic of autumn is in the air.,none,27,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
The Marketing Way Of Life.,none,22,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
"The mind is everything. What you think, you become. - Buddha",none,50,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
The miserable have no other medicine but only hope. - William Shakespeare,none,62,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
"The more I think it over, the more I feel that there is nothing more truly artistic than to love people. -Vincent van Gogh",none,99,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
The more I traveled the more I realized that fear makes strangers of people who should be friends. - Shirley MacLaine,none,97,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
"The more that you read, the more things you will know. The more that you learn, the more places you'll go. - Dr. Seuss",none,95,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
"The more you praise and celebrate your life, the more there is in life to celebrate. - Oprah Winfrey",none,82,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
"The morning had dawned clear and cold, with a crispness that hinted at the end of summer. - George R.R. Martin",none,90,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
The morning was full of sunlight and hope. - Kate Chopin,none,46,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/travel-quotes/
The most beautiful discovery true friends make is that they can grow separately without growing apart. - Elisabeth Foley,none,102,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/happy-thanksgiving-messages/
"The most beautiful in the world is, of course, the world itself. - Wallace Stevens",none,68,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
The most beautiful thing a woman can wear is confidence. - Blake Lively,none,59,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
The most fun part about making New Year's resolutions is breaking New Year's resolutions. Can't wait to mess up with you.,none,101,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
The most important thing is to enjoy your life-to be happy-it's all that matters. - Audrey Hepburn,none,82,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
The most important thing is to try and inspire people so that they can be great in whatever they want to do. -Kobe Bryant,none,98,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
The most wasted of days is one without laughter.  -E. E. Cummings,none,54,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
The New Year has brought another chance for us to set things right and to open up a new chapter in our lives.,none,87,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
The object of a new year is not that we should have a new year. It is that we should have a new soul. -G.K. Chesterton,none,93,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
The only limit to our realization of tomorrow is our doubts of today. - Franklin D. Roosevelt,none,77,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
"The only rock I know that stays steady, the only institution I know that works, is the family. -Lee Iacocca",none,88,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
The only thing better than Thanksgiving is Friendsgiving.,none,50,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/best-friendsgiving-quotes-and-captions/
The only thing I love more than fall is pumpkin spice.,none,44,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/travel-quotes/
The only time that you should ever look back is to see how far you have come.,none,61,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/travel-quotes/
The only time you fail is when you fall down and stay down. - Stephen Richards,none,63,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
The only way to achieve the impossible is to believe it is possible. - Charles Kingsleigh,none,74,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
The only way to do great work is to love what you do. - Steve Jobs,none,51,FALSE,FALSE,FALSE,FALSE,TRUE,19,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
"The past is a source of knowledge, and the future is a source of hope. Love of the past implies faith in the future. - Stephen Ambrose",none,108,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/happy-thanksgiving-messages/
The Power of Clever Brand Communication,none,34,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
The Power of Cool in Captivating Customers,none,36,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
The Power of Cuteness in Captivating Customers,none,40,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
The power of imagination makes us infinite. -John Muir,none,46,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
The Power of Laughter in Brand Communication,none,38,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
"The purpose of life is not to be happy. It is to be useful, to be honorable, to be compassionate, to have it make some difference that you have lived and lived well. - Ralph Waldo Emerson",none,151,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
The purpose of our lives is to be happy. - Dalai Lama,none,42,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
The question isn't who's going to let me; it's who is going to stop me. - Ayn Rand,none,65,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
The Quicker Picker Upper - Bounty,none,28,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/best-friendsgiving-quotes-and-captions/
The quiet of a winter night brings peace to the soul. - Unknown,none,51,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/best-friendsgiving-quotes-and-captions/
The real lover is the man who can thrill you just by touching your head or smiling into your eyes - or just by staring into space. -Marilyn Monroe,none,118,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/best-friendsgiving-quotes-and-captions/
The real test of friendship is can you literally do nothing with the other person? Can you enjoy those moments of life that are utterly simple? -Eugene Kennedy,none,132,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
The Relentless Pursuit of Perfection - Lexus,none,38,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
The road to success and the road to failure are almost exactly the same. - Colin R. Davis,none,72,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/summer-quotes-and-sayings/
The roots of all goodness lie in the soil of appreciation for goodness. - Dalai Lama,none,69,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
The secret of being happy is accepting where you are in life and making the most our of it every single day.,none,87,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/inspirational-quotes-about-life/
The summer night is like a perfection of thought. -Wallace Stevens,none,56,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
"The tan will fade, but the memories will last forever.",none,45,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/hope-quotes/
The tans will fade but the memories will last forever. - Unknown,none,53,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
The thinnest yellow light of November is more warming and exhilarating than any wine they tell of. - Henry David Thoreau,none,100,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
The turkeys have the day off. We're eating pizza.,none,41,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
The two most important days in your life are the day you are born and the day you find out why. -Mark Twain,none,85,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
The Ultimate Driving Machine - BMW,none,29,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"The very least you can do in your life is figure out what you hope for. And the most you can do is live inside that hope. Not admire it from a distance but live right in it, under its roof. - Barbara Kingsolver",none,167,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
The warmth of a blanket on a cold winter's night is the greatest comfort. - Unknown,none,68,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
The way to get started is to quit talking and begin doing. - Walt Disney,none,58,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/happy-thanksgiving-messages/
The wind that makes music in November corn is in a hurry. - Aldo Leopold,none,58,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/happy-thanksgiving-messages/
The Wonder Has A Name: Marketing.,none,28,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
The world is a book and those who do not travel read only one page. - Augustine of Hippo,none,70,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
The world makes way for the man who knows where he is going. - Ralph Waldo Emerson,none,66,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
"The world, we'd discovered, doesn't love you like your family loves you. -Louis Zamperini",none,76,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
The World's Local Growth.,none,22,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/travel-quotes/
The worst thing about being a tourist is having other tourists recognize you as a tourist. - Russell Baker,none,88,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
There are big ships and small ships. But the best ship of all is friendship. - Unknown,none,70,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
There are no strangers here; only friends you haven't yet met. - William Butler Yeats,none,71,FALSE,FALSE,FALSE,FALSE,TRUE,20,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
"There are some things money can't buy. For everything else, there's MasterCard. - MasterCard",none,79,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
There are three stages of man: he believes in Santa Claus; he does not believe in Santa Claus; he is Santa Claus. -Bob Phillips,none,104,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
There have been times when I forgot to thank you for being there for me. I take this day to tell you how special you are and how great my life has become because of you. Have a memorable Thanksgiving.,none,161,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/travel-quotes/
"There is a harmony in autumn, and a luster in its sky, which through the summer is not heard or seen, as if it could not be, as if it had not been! - Percy Bysshe Shelley",none,134,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
There is no charm equal to tenderness of heart. -Jane Austen,none,50,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"There is no winter without snow, no spring without sunshine, and no happiness without companions. - Korean Proverb",none,97,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
There is nothing on this earth more to be prized than true friendship. - Thomas Aquinas,none,72,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/happy-thanksgiving-messages/
There is October in every November and there is November in every December! All seasons melted in each other's life. - Mehmet Murat Ildan,none,114,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
There is something incredibly nostalgic and significant about the annual cascade of autumn leaves. - Joe L. Wheeler,none,98,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/inspiring-november-quotes-to-embrace-fall-gratitude/
"There is something so special in the early leaves drifting from the trees - as if we are all to be allowed a chance to peel, to refresh, to start again. - Ruth Ahmed",none,132,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
There was never a night or a problem that could defeat sunrise or hope. - Bernard Williams,none,74,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/best-friendsgiving-quotes-and-captions/
There's just something beautiful about walking on snow that nobody else has walked on. - Carol Rifka Brunt,none,89,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"There's no such thing as bad weather, only inappropriate clothing. - Billy Connolly",none,71,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/happy-thanksgiving-messages/
There's nothing better than curling up with a good book and sitting in front of the fire on winter evenings. - Leo Sayer,none,98,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/hope-quotes/
"There's nothing like a really loyal, dependable good friend. Nothing. - Jennifer Aniston",none,76,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
"There's nothing that makes you more insane than family. Or more happy, or more exasperated, or more secure. -Jim Butcher",none,101,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
There's A Bit Of Growth In All Of Us.,none,29,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/hope-quotes/
There's Only One True Marketing!,none,28,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/hope-quotes/
"They say a person needs just three things to be truly happy in this world: someone to love, something to do, and something to hope for. - Tom Bodett",none,120,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/summer-quotes-and-sayings/
Things Go Better With Marketing.,none,28,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
Think different - Apple,none,20,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/travel-quotes/
"Think Different, Market Better",none,27,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/summer-quotes-and-sayings/
Think Outside the Box with Our Unmatched Advertising,none,45,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
Think Small - Volkswagen Beetle,none,27,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/inspiring-november-quotes-to-embrace-fall-gratitude/
"This Christmas let's try to keep things in proper perspective. After all, credit cards do have their limits.",none,91,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"This holiday season, we are looking back with appreciation for your loyalty and looking forward to moving into the New Year together.",none,112,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/travel-quotes/
This is a new year. A new beginning. And things will change. -Taylor Swift,none,61,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
This is how we market businesses,none,27,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/inspiring-november-quotes-to-embrace-fall-gratitude/
"This time of year, it's important to gather friends around and spend time together. I am eager to ring in the new year with you.",none,104,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
This year may I wish you finally learn how to use your smartphone properly.,none,62,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
This year may we continue to share the genuine friendship that adds happiness and warmth to even the most mundane days.,none,99,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
Tickle Your Audience's Funny Bone with Our Quirky Strategies,none,52,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
Time is no longer endless or the horizon destitute of hope. - Charles Lindbergh,none,66,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
Timeless Marketing for Timeless Brands,none,34,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"Tis better to have loved and lost, than never to have loved at all. -Alfred, Lord Tennyson",none,74,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
"Tis the privilege of friendship to talk nonsense, and to have her nonsense respected. -Charles Lamb",none,84,FALSE,FALSE,FALSE,FALSE,TRUE,21,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
Tis the season to get tipsy! Cheers to a wonderful Christmas!,none,51,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
To a joyful present and a well-remembered past. Best wishes for Happy Holidays.,none,67,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/travel-quotes/
"To a New Year full of new possibilities, even though I'm sure we'll just do the same old stuff anyway.",none,83,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/happy-thanksgiving-messages/
"To appreciate the beauty of a snowflake, it is necessary to stand out in the cold. - Aristotle",none,77,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/summer-quotes-and-sayings/
To awaken quite alone in a strange town is one of the pleasantest sensations in the world. - Freya Stark,none,85,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
"To be brave is to love someone unconditionally, without expecting anything in return. -Madonna",none,81,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/happy-thanksgiving-messages/
To be brave is to love unconditionally without expecting anything in return.,none,65,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
To feel the love of people whom we love is a fire that feeds our life. -Pablo Neruda,none,67,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
"To friends, food, and all the feels.",none,30,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
To good friends and great memories.,none,30,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
"To live is the rarest thing in the world. Most people exist, that is all. - Oscar Wilde",none,70,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/best-friendsgiving-quotes-and-captions/
To live without hope is to cease to live. - Fyodor Dostoyevsky,none,51,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/hope-quotes/
To love and be loved is to feel the sun from both sides. - David Viscott,none,57,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
To love oneself is the beginning of a lifelong romance.-Oscar Wilde,none,57,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
To my awesome brother: thank you for the fun and sometimes embarrassing memories we share. Let's keep that tradition going in the upcoming year. Happy New Year.,none,134,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/inspirational-quotes-about-life/
To the nights we'll never forget with the friends we'll always remember.,none,61,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
To Travel is to Live. - Hans Christian Andersen,none,39,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
"Toasted, roasted, baked and done! Hope your Thanksgiving is loads of fun. -Anonymous",none,72,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
Today is a good day for a good day. - Unknown,none,35,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/celebrate-autumn-with-these-fall-quotes-sayings/
"Today is the most special day of the year because if it weren't for the day you were born, I wouldn't have been born either! Wishing you a very Happy Birthday.",none,129,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/happy-thanksgiving-messages/
"Today is your day, so light up the candles and make the greatest wish! I believe that together we will make it come true!",none,98,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
"Tomorrow, is the first blank page of a 365-page book. Write a good one. -Brad Paisley",none,70,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
"Too much of anything is bad, but too much Friendsgiving is just right.",none,58,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/winter-quotes-to-warm-your-heart/
Travel becomes a strategy for accumulating photographs. - Susan Sontag,none,61,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
"Travel far enough, you meet yourself. - David Mitchell",none,46,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/inspirational-quotes-about-life/
"Travel is  fatal to prejudice, bigotry, and narrow mindedness, and many of our people need it sorely on these accounts. - Mark Twain",none,110,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
Travel is about the gorgeous feeling of teetering in the unknown. - Anthony Bourdain,none,71,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
Travel is the only thing you buy that makes you richer.,none,45,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/inspiring-november-quotes-to-embrace-fall-gratitude/
"Travel isn't always pretty. It isn't always comfortable. Sometimes it hurts, it even breaks your heart. But that's okay. The journey changes you; it should change you. It leaves marks on your memory, on your consciousness, on your heart, and on your body. You take something with you. Hopefully, you leave something good behind. - Anthony Bourdain",none,291,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/hope-quotes/
Travel makes one modest. You see what a tiny place you occupy in the world. - Gustav Flaubert,none,76,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-holiday-card/
"Travel only with thy equals or thy betters; if there are none, travel alone. - The Dhammapada",none,77,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
"Traveling - it leaves you speechless, then turns you into a storyteller. - Ibn Battuta",none,72,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
"Traveling is a brutality. It forces you to trust strangers and to lose sight of all that familiar comfort of home and friends. You are constantly off balance. Nothing is yours except the essential things: air, sleep, dreams, sea, the sky - all things tending towards the eternal or what we imagine of it. - Cesare Pavese",none,264,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
Trix are for kids - Trix Cereal,none,25,FALSE,FALSE,FALSE,FALSE,TRUE,22,0,0,https://www.shutterfly.com/ideas/what-to-write-in-a-birthday-card/
True friends are always together in spirit. - L.M. Montgomery,none,52,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
True friendship comes when the silence between two people is comfortable. -David Tyson,none,74,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/positive-quotes-to-brighten-your-day/
True love stories never have endings. -Richard Bach,none,44,FALSE,FALSE,FALSE,FALSE,TRUE,23,0,0,https://www.shutterfly.com/ideas/best-quotes-of-all-time/
